px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.8648	-11.8689	-2.6609	1.54422	-0.358968	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.273683
9.83355	-12.0269	-2.67598	1.50614	-0.37566	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.369494
9.76885	-12.1565	-2.59618	1.42841	-0.451436	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.78475
9.70057	-12.3163	-2.62349	1.37179	-0.480059	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.15226
9.57898	-12.4307	-2.51538	1.24254	-0.617683	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	18.6262
9.48905	-12.5663	-2.53097	1.18033	-0.643062	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.18373
9.40751	-12.6883	-2.51496	1.11516	-0.682129	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	1.20017
9.32322	-12.8034	-2.51156	1.06373	-0.694798	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.567264
9.14221	-12.8828	-2.44656	0.888153	-0.878597	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	25.7731
9.00699	-12.986	-2.47182	0.809925	-0.904252	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.67801
8.85696	-13.0553	-2.47732	0.68741	-1.0068	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	7.06648
8.7363	-13.1191	-2.47744	0.620705	-1.02121	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.882372
8.56952	-13.173	-2.50041	0.495469	-1.11308	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	5.7453
8.42741	-13.2224	-2.50364	0.419894	-1.12566	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.699662
8.28638	-13.2672	-2.51344	0.341503	-1.14647	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.386722
8.13739	-13.2993	-2.52133	0.266071	-1.15669	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.521596
7.97023	-13.3096	-2.55867	0.158564	-1.21467	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.64558
7.81787	-13.3145	-2.56316	0.0803742	-1.22434	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.476987
7.65766	-13.304	-2.59122	-0.0125754	-1.25686	7.52542	-13.1457	7.6	-13.25	-2.72991	0	1.21483
7.50441	-13.2877	-2.59946	-0.0902202	-1.26368	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.316143
7.31239	-13.2291	-2.71478	-0.225708	-1.35412	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	8.89891
7.14719	-13.1884	-2.74313	-0.30427	-1.35497	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.505759
7.03931	-13.1682	-2.62969	-0.334387	-1.28967	6.90569	-13.1515	6.9	-13.15	-2.72312	0	6.70674
6.86989	-13.1258	-2.6798	-0.399137	-1.27896	6.73255	-13.1364	6.75	-13.15	-2.72312	0	1.05903
6.77349	-13.109	-2.58581	-0.421793	-1.2225	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.31796
6.6084	-13.0788	-2.65413	-0.46097	-1.1962	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.11166
6.50222	-13.0407	-2.60089	-0.497234	-1.16389	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.91495
6.35809	-12.9963	-2.64095	-0.536235	-1.14298	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.876902
6.242	-12.9414	-2.59875	-0.579508	-1.11758	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.42484
6.08424	-12.8832	-2.64522	-0.61575	-1.09115	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.22171
5.97041	-12.8135	-2.60455	-0.659724	-1.06875	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.27685
5.80652	-12.7563	-2.65697	-0.681095	-1.03133	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.94688
5.6879	-12.6639	-2.67352	-0.734923	-1.03016	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.31181
5.54334	-12.588	-2.7051	-0.762739	-1.00209	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.945402
5.43006	-12.4806	-2.73328	-0.817883	-1.00512	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.444834
5.27492	-12.3963	-2.77646	-0.835142	-0.967978	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.65073
5.17895	-12.3072	-2.72449	-0.872342	-0.948885	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.70242
5.05052	-12.2053	-2.75	-0.901035	-0.926041	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.618961
4.94373	-12.0695	-2.82067	-0.955841	-0.935092	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.77123
4.82969	-11.95	-2.83984	-0.98939	-0.91759	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.373626
4.76212	-11.8398	-2.7397	-1.03307	-0.904344	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	4.16151
4.68278	-11.7171	-2.73717	-1.07636	-0.898493	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.062309
4.61455	-11.5864	-2.73294	-1.12433	-0.897125	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0470401
4.55084	-11.4489	-2.73522	-1.17275	-0.896078	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.00501239
4.46066	-11.2716	-2.90117	-1.21471	-0.890538	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.19655
4.42101	-11.1103	-2.90491	-1.27461	-0.90083	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.12888
4.43713	-10.9922	-2.70491	-1.35519	-0.934797	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.2425
4.41803	-10.848	-2.69862	-1.4116	-0.939923	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0630439
4.45062	-10.738	-2.55081	-1.49613	-0.980204	4.60972	-11.1274	4.45	-10.75	0	1.81614	8.55172
4.44087	-10.6046	-2.54429	-1.54648	-0.977047	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.049228
4.38558	-10.4421	-2.67748	-1.55113	-0.916368	4.43099	-10.4242	4.45	-10.45	0	3.6396	8.54198
4.40384	-10.2844	-2.68762	-1.61516	-0.929071	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.200933
4.43079	-10.1396	-2.66815	-1.68069	-0.945835	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.346329
4.47823	-9.98226	-2.68288	-1.75297	-0.964753	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.421128
4.48966	-9.83924	-2.72266	-1.78246	-0.939129	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.1753
4.5531	-9.69396	-2.74333	-1.85181	-0.959623	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.609006
4.64153	-9.55453	-2.70953	-1.9515	-1.01891	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.2748
4.70964	-9.42317	-2.70576	-2.01349	-1.02483	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.124445
4.75457	-9.29512	-2.72178	-2.04477	-0.998083	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.629491
4.84706	-9.16978	-2.74201	-2.1118	-1.01305	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.523983
4.88283	-9.02828	-2.76187	-2.11069	-0.936769	5.03379	-9.03255	5	-9	0.908384	2.72514	4.49936
4.98627	-8.88845	-2.79024	-2.1739	-0.946057	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.433622
5.10094	-8.77265	-2.78941	-2.25119	-0.977648	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.731906
5.21428	-8.65458	-2.80158	-2.31243	-0.983791	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.150139
5.27983	-8.52829	-2.79417	-2.31649	-0.91575	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.08909
5.39768	-8.40796	-2.81602	-2.36964	-0.917094	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.188497
5.49723	-8.29472	-2.81394	-2.40021	-0.888509	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.686218
5.62187	-8.18804	-2.82755	-2.45122	-0.889656	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.073282
5.72932	-8.08586	-2.81756	-2.47974	-0.859085	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.940571
5.84661	-7.98693	-2.81741	-2.52153	-0.85427	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.131365
5.9443	-7.88634	-2.79076	-2.53157	-0.800413	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.31463
6.06819	-7.79224	-2.79597	-2.57051	-0.795691	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.124135
6.12357	-7.66346	-2.72917	-2.52049	-0.66094	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	14.0947
6.25335	-7.55102	-2.76213	-2.54716	-0.650669	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.711145
6.3811	-7.45978	-2.77079	-2.57989	-0.648157	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.32624
6.5226	-7.35297	-2.80886	-2.60646	-0.638331	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.712777
6.64637	-7.26546	-2.80121	-2.62672	-0.617523	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.39551
6.77594	-7.18514	-2.80051	-2.65583	-0.613326	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.103967
6.90023	-7.10318	-2.78533	-2.67035	-0.58495	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.680636
7.04589	-7.01532	-2.81187	-2.6946	-0.576736	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.352226
7.13369	-6.91065	-2.73469	-2.65723	-0.473378	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	9.39395
7.268	-6.82092	-2.75133	-2.67257	-0.463116	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.39032
7.35872	-6.71707	-2.68742	-2.63746	-0.373277	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	7.23806
7.48625	-6.6248	-2.70122	-2.64593	-0.36203	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.457845
7.63319	-6.56422	-2.72883	-2.68672	-0.395205	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.26682
7.76556	-6.48957	-2.73255	-2.70246	-0.389719	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.116258
7.87859	-6.41139	-2.69252	-2.69483	-0.345999	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.89496
8.0033	-6.34871	-2.68107	-2.71196	-0.344691	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.110475
8.11974	-6.27579	-2.65201	-2.70969	-0.313869	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.987795
8.25359	-6.20109	-2.66368	-2.71903	-0.306381	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.15881
8.38227	-6.13062	-2.66102	-2.7259	-0.294435	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.356733
8.52654	-6.04161	-2.69407	-2.72673	-0.279506	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.63875
8.62689	-5.94943	-2.62936	-2.6906	-0.204468	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	5.69296
8.76069	-5.85641	-2.65406	-2.68509	-0.188591	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.623414
8.89601	-5.78626	-2.66144	-2.69138	-0.183279	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.202429
9.03905	-5.68005	-2.70358	-2.67894	-0.161831	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.15433
9.14314	-5.5819	-2.65514	-2.64204	-0.0968704	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	4.01276
9.27173	-5.47152	-2.68363	-2.62411	-0.075255	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	1.10538
9.3852	-5.38269	-2.66627	-2.60864	-0.0495903	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.829453
9.50003	-5.29852	-2.65994	-2.60338	-0.0425238	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.302142
9.58647	-5.18699	-2.59002	-2.54332	0.0494995	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	8.89083
9.69856	-5.07153	-2.61013	-2.51959	0.0686101	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.928592
9.79335	-4.96453	-2.58603	-2.48464	0.11062	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.72019
9.90222	-4.84725	-2.60604	-2.46106	0.126403	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.639361
9.99627	-4.73813	-2.5885	-2.42771	0.162566	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	1.12825
10.1001	-4.62106	-2.60475	-2.40522	0.174662	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.393529
10.2481	-4.55256	-2.65646	-2.4508	0.0959332	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	5.59859
10.3596	-4.43371	-2.67832	-2.43192	0.108006	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.409688
10.3998	-4.28365	-2.58852	-2.32614	0.250149	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	17.7469
10.4922	-4.15399	-2.60763	-2.29795	0.262952	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.46139
10.6002	-4.05295	-2.62582	-2.30351	0.232251	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.0721
10.6888	-3.92112	-2.64233	-2.27649	0.244776	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.478748
10.7744	-3.80033	-2.64414	-2.25504	0.252409	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.582881
10.8661	-3.65188	-2.68134	-2.22486	0.266579	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.739941
10.9139	-3.5177	-2.66294	-2.16582	0.329167	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	3.16872
10.9814	-3.37033	-2.69696	-2.13067	0.345289	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.960764
11.0875	-3.25994	-2.71985	-2.15705	0.276115	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	4.96852
11.1645	-3.11685	-2.73606	-2.13243	0.284227	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.25184
11.2122	-2.96951	-2.71928	-2.07644	0.340738	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.49807
11.2798	-2.81599	-2.74255	-2.0475	0.349475	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.331799
11.2246	-2.62902	-2.68784	-1.87272	0.577482	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	41.4668
11.2434	-2.49007	-2.68636	-1.83155	0.588163	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.64775
11.297	-2.35742	-2.68385	-1.82653	0.547087	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.49204
11.3175	-2.20349	-2.68842	-1.78607	0.556014	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.408592
11.362	-2.06654	-2.68592	-1.78215	0.513975	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.18589
11.3834	-1.90613	-2.70301	-1.74604	0.520326	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.261415
